date,market,product,contract,open,high,low,close,settlement,volume,open_interest,open_interest_change,roll,currency,unit,source,source_grade,selection_rule,source_url
2026-07-30,SHFE,Zinc,zn2609,24750.0,24840.0,24650.0,24700.0,24720.0,97133,105002,-163,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260730.dat
2026-07-31,SHFE,Zinc,zn2609,24800.0,25025.0,24800.0,24890.0,24905.0,125959,110694,5692,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260731.dat
2026-08-03,SHFE,Zinc,zn2609,25010.0,25390.0,24950.0,25380.0,25125.0,161964,126680,15986,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260803.dat
2026-08-04,SHFE,Zinc,zn2609,25250.0,25250.0,24780.0,25075.0,24955.0,178761,117569,-9111,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260804.dat
2026-08-05,SHFE,Zinc,zn2609,25110.0,25425.0,25095.0,25425.0,25240.0,140829,119643,2074,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260805.dat
2026-08-06,SHFE,Zinc,zn2609,25425.0,25710.0,25400.0,25585.0,25605.0,155243,125285,5642,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260806.dat
2026-08-07,SHFE,Zinc,zn2609,25780.0,26020.0,25765.0,25945.0,25905.0,154687,130614,5329,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260807.dat
2026-08-10,SHFE,Zinc,zn2609,25705.0,25730.0,25445.0,25615.0,25560.0,147662,119971,-10643,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260810.dat
2026-08-11,SHFE,Zinc,zn2609,25555.0,25775.0,25460.0,25665.0,25610.0,115418,115271,-4700,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260811.dat
2026-08-12,SHFE,Zinc,zn2610,25755.0,25880.0,25605.0,25870.0,25730.0,51578,115741,3873,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260812.dat
2026-08-13,SHFE,Zinc,zn2610,25940.0,25985.0,25580.0,25590.0,25750.0,80450,124917,9176,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260813.dat
2026-08-14,SHFE,Zinc,zn2610,25625.0,25785.0,25585.0,25695.0,25685.0,73755,130735,5818,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260814.dat
2026-08-17,SHFE,Zinc,zn2610,25890.0,26015.0,25745.0,25865.0,25895.0,114621,144634,13899,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260817.dat
2026-08-18,SHFE,Zinc,zn2610,25835.0,25835.0,25605.0,25705.0,25700.0,140500,152344,7710,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260818.dat
2026-08-19,SHFE,Zinc,zn2610,25690.0,25690.0,25260.0,25325.0,25420.0,174090,139656,-12688,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260819.dat
2026-08-20,SHFE,Zinc,zn2610,25350.0,25485.0,25325.0,25350.0,25390.0,132521,138261,-1395,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260820.dat
2026-08-21,SHFE,Zinc,zn2610,25480.0,25805.0,25425.0,25710.0,25635.0,162037,138692,431,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260821.dat
2026-08-24,SHFE,Zinc,zn2610,25950.0,26120.0,25865.0,25905.0,25955.0,144624,144428,5736,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260824.dat
2026-08-25,SHFE,Zinc,zn2610,26000.0,26160.0,25960.0,26070.0,26055.0,142232,152334,7906,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260825.dat
2026-08-26,SHFE,Zinc,zn2610,26140.0,26425.0,26050.0,26240.0,26255.0,188235,161482,9148,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260826.dat
2026-08-27,SHFE,Zinc,zn2610,26455.0,26745.0,26125.0,26140.0,26465.0,263447,166458,4976,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260827.dat
2026-08-28,SHFE,Zinc,zn2610,26285.0,26500.0,26085.0,26485.0,26275.0,175085,164542,-1916,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260828.dat
2026-08-31,SHFE,Zinc,zn2610,26240.0,26770.0,26115.0,26710.0,26355.0,229756,165868,1326,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260831.dat
2026-09-01,SHFE,Zinc,zn2610,26660.0,27165.0,26660.0,27070.0,26980.0,179931,174103,8235,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260901.dat
2026-09-02,SHFE,Zinc,zn2610,26890.0,26920.0,26450.0,26585.0,26645.0,196068,162788,-11315,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260902.dat
2026-09-03,SHFE,Zinc,zn2610,26470.0,26930.0,26375.0,26610.0,26630.0,166807,159128,-3660,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260903.dat
2026-09-04,SHFE,Zinc,zn2610,26725.0,26840.0,26630.0,26745.0,26745.0,129776,157164,-1964,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260904.dat
2026-09-07,SHFE,Zinc,zn2610,26710.0,27250.0,26675.0,27095.0,26995.0,176145,156750,-414,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260907.dat
2026-09-08,SHFE,Zinc,zn2610,27110.0,27715.0,27030.0,27505.0,27430.0,173671,160294,3544,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260908.dat
2026-09-09,SHFE,Zinc,zn2610,27420.0,27745.0,27345.0,27735.0,27485.0,154806,157226,-3068,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260909.dat
2026-09-10,SHFE,Zinc,zn2610,27690.0,27895.0,27305.0,27475.0,27650.0,178157,146675,-10551,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260910.dat
2026-09-11,SHFE,Zinc,zn2611,26950.0,27105.0,26635.0,26845.0,26855.0,117570,124373,-5687,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260911.dat
2026-09-14,SHFE,Zinc,zn2611,26770.0,26825.0,26280.0,26335.0,26525.0,97513,127946,3573,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260914.dat
2026-09-15,SHFE,Zinc,zn2611,25960.0,26250.0,25960.0,26145.0,26115.0,99914,122991,-4955,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260915.dat
2026-09-16,SHFE,Zinc,zn2611,26220.0,26310.0,26025.0,26300.0,26180.0,106948,125458,2467,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260916.dat
2026-09-17,SHFE,Zinc,zn2611,26155.0,26335.0,25965.0,26280.0,26150.0,101241,123690,-1768,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260917.dat
